,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
4537,3326,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0,0.0,0.0,4.0,prospective_motor,False,3.0,0.0,0.5,4,891.0,0.6019807274990187,1.0
4538,1565,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,5.656854249492381,prospective_motor,False,6.0,0.0,0.5,4,1711.0,0.7704290734546024,0.5
4539,2537,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,11.313708498984761,prospective_motor,False,24.0,0.0,0.5,4,7205.0,0.8833658224342337,0.125
4540,324,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_sensory,False,2.0,0.0,0.5,2,1673.0,0.5730511294312866,0.5
4541,5117,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,8.0,prospective_motor,False,12.0,0.0,0.5,4,2752.0,0.8865425382053668,0.25
4542,1032,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,467.0,0.3894640297842185,2.0
4543,154,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0,0.0,0.0,3.0,prospective_motor,False,3.0,0.0,0.5,3,1012.0,0.6107013835590669,1.0
4544,68,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,2.8284271247461903,prospective_motor,False,1.5,0.0,0.5,4,494.0,0.3161673726466472,2.0
4545,1693,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,6.0,prospective_motor,False,12.0,0.0,0.5,3,3853.0,0.8727629318711813,0.25
4546,4961,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,2.8284271247461903,prospective_motor,False,1.5,0.0,0.5,4,436.0,0.5238663469707493,2.0
4547,1449,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,1.0,prospective_motor,False,0.75,0.0,0.5,2,263.0,0.08766123011966166,4.0
4548,1242,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,505.0,0.38147866021194904,2.0
4549,3047,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,2.0,prospective_motor,False,0.75,0.0,0.5,4,286.0,0.05910566596499028,4.0
4550,1273,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,6.0,prospective_motor,False,12.0,0.0,0.5,3,3825.0,0.8338685057235978,0.25
4551,268,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,8.485281374238571,prospective_motor,False,24.0,0.0,0.5,3,9523.0,0.8583107368392475,0.125
4552,1067,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,11.313708498984761,prospective_motor,False,24.0,0.0,0.5,4,9010.0,0.857414810899632,0.125
